functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothAbs,CPULinearQuad,8,0,6.85113e+06,145.961,8, 0.485522,,0.485522,0.232645,0.305254,
NonsmoothAbs,CPULinearQuad,12,0,2.01593e+07,49.605,8, 0.342779,,0.342779,0.1767,0.291587,
NonsmoothAbs,CPULinearQuad,16,0,4.63928e+07,21.5551,8, 0.21116,,0.21116,0.0805128,0.12525,
NonsmoothAbs,CPULinearQuad,20,0,9.83481e+07,10.168,8, 0.119104,,0.119104,0.0595218,0.0693656,
NonsmoothAbs,CPULinearQuad,24,0,1.48059e+08,6.75405,8, 0.06315,,0.0556338,0.0559269,0.06315,
NonsmoothAbs,CPULinearQuad,28,0,2.53113e+08,3.9508,8, 0.0882986,,0.0104521,0.0520032,0.0882986,
NonsmoothAbs,CPULinearQuad,32,0,3.49188e+08,2.86379,8, 0.0452626,,0.0229865,0.0452626,0.0294059,
NonsmoothAbs,CPULinearQuad,36,0,5.33309e+08,1.87509,8, 0.0539656,,0.0539656,0.0346531,0.023882,
NonsmoothAbs,CPULinearQuad,40,0,7.32479e+08,1.36523,8, 0.0650078,,0.0650078,0.0230567,0.0227194,
NonsmoothAbs,CPULinearQuad,44,0,9.64647e+08,1.03665,8, 0.061086,,0.061086,0.0170258,0.0365513,
NonsmoothAbs,CPULinearQuad,48,0,1.09271e+09,0.915157,8, 0.044146,,0.044146,0.0413323,0.0125751,
NonsmoothAbs,CPULinearQuad,52,0,1.55083e+09,0.644814,8, 0.0496484,,0.0213319,0.0496484,0.0132273,
NonsmoothAbs,CPULinearQuad,56,0,1.94388e+09,0.514436,8, 0.0345716,,0.0105058,0.0345716,0.0153379,
NonsmoothAbs,CPULinearQuad,60,0,2.27761e+09,0.439057,8, 0.0274488,,0.0140031,0.0274488,0.021514,
NonsmoothAbs,CPULinearQuad,64,0,2.77255e+09,0.360679,8, 0.0277108,,0.0277108,0.0181016,0.0107895,
NonsmoothAbs,CPULinearQuad,68,0,3.56864e+09,0.280219,8, 0.0185351,,0.0185351,0.0120676,0.0091754,
NonsmoothAbs,CPULinearQuad,72,0,3.69583e+09,0.270575,8, 0.0294547,,0.0294547,0.0092742,0.0108229,
