functionName, calculator,N,initTime, calcTime, calcHz, bytes, maxError, blankColumn, err1, err2, err3, Blank
NonsmoothSqrt,CPULinearQuad,8,0,1.02766e+07,97.3087,8, 0.140203,,0.140203,0.0280522,0.018559,
NonsmoothSqrt,CPULinearQuad,12,0,3.15749e+07,31.6707,8, 0.0870173,,0.0870173,0.0180281,0.0128245,
NonsmoothSqrt,CPULinearQuad,16,0,8.0783e+07,12.3788,8, 0.0611646,,0.0611646,0.0145327,0.00630608,
NonsmoothSqrt,CPULinearQuad,20,0,1.69014e+08,5.91665,8, 0.0424922,,0.0424922,0.0105589,0.00649787,
NonsmoothSqrt,CPULinearQuad,24,0,2.7248e+08,3.67,8, 0.0261262,,0.022176,0.00827362,0.0261262,
NonsmoothSqrt,CPULinearQuad,28,0,4.56925e+08,2.18855,8, 0.0145133,,0.0126838,0.00729022,0.0145133,
NonsmoothSqrt,CPULinearQuad,32,0,6.52317e+08,1.533,8, 0.0228916,,0.00665559,0.00590011,0.0228916,
NonsmoothSqrt,CPULinearQuad,36,0,9.89743e+08,1.01036,8, 0.0178522,,0.0178522,0.00584375,0.00986322,
NonsmoothSqrt,CPULinearQuad,40,0,1.39812e+09,0.715247,8, 0.0194845,,0.0194845,0.0152427,0.0169188,
NonsmoothSqrt,CPULinearQuad,44,0,1.81967e+09,0.549552,8, 0.0251539,,0.0194071,0.0227515,0.0251539,
NonsmoothSqrt,CPULinearQuad,48,0,2.12409e+09,0.47079,8, 0.0158247,,0.0156433,0.00732763,0.0158247,
NonsmoothSqrt,CPULinearQuad,52,0,2.95294e+09,0.338646,8, 0.0273076,,0.0100523,0.00569912,0.0273076,
NonsmoothSqrt,CPULinearQuad,56,0,3.76035e+09,0.265933,8, 0.0276714,,0.00742289,0.0168455,0.0276714,
NonsmoothSqrt,CPULinearQuad,60,0,4.34454e+09,0.230174,8, 0.0328576,,0.00704863,0.0192311,0.0328576,
NonsmoothSqrt,CPULinearQuad,64,0,5.44727e+09,0.183578,8, 0.0255512,,0.0102223,0.0150926,0.0255512,
NonsmoothSqrt,CPULinearQuad,68,0,6.92299e+09,0.144446,8, 0.0311704,,0.0074939,0.0271678,0.0311704,
NonsmoothSqrt,CPULinearQuad,72,0,7.25468e+09,0.137842,8, 0.0239158,,0.010161,0.0094084,0.0239158,
NonsmoothSqrt,CPULinearQuad,76,0,8.94328e+09,0.111816,8, 0.0289209,,0.00835846,0.0199764,0.0289209,
NonsmoothSqrt,CPULinearQuad,80,0,1.08533e+10,0.0921382,8, 0.0314577,,0.0064864,0.0296775,0.0314577,
NonsmoothSqrt,CPULinearQuad,84,0,1.26513e+10,0.0790435,8, 0.0279328,,0.00503861,0.0191967,0.0279328,
NonsmoothSqrt,CPULinearQuad,88,0,1.42135e+10,0.0703556,8, 0.0295613,,0.00410274,0.0174273,0.0295613,
NonsmoothSqrt,CPULinearQuad,92,0,1.57758e+10,0.0633883,8, 0.031592,,0.00342103,0.0258568,0.031592,
NonsmoothSqrt,CPULinearQuad,96,0,1.84759e+10,0.0541247,8, 0.0317902,,0.0058257,0.0249744,0.0317902,
NonsmoothSqrt,CPULinearQuad,100,0,2.13178e+10,0.0469092,8, 0.030235,,0.00452501,0.0154242,0.030235,
NonsmoothSqrt,CPULinearQuad,104,0,2.39205e+10,0.0418052,8, 0.0304274,,0.00506633,0.0228456,0.0304274,
NonsmoothSqrt,CPULinearQuad,108,0,2.56017e+10,0.0390599,8, 0.0350878,,0.00481264,0.0190144,0.0350878,
NonsmoothSqrt,CPULinearQuad,112,0,2.99909e+10,0.0333434,8, 0.0305647,,0.0148042,0.0257007,0.0305647,
NonsmoothSqrt,CPULinearQuad,116,0,3.28476e+10,0.0304436,8, 0.026328,,0.00310942,0.0224698,0.026328,
NonsmoothSqrt,CPULinearQuad,120,0,3.7264e+10,0.0268356,8, 0.029256,,0.00273079,0.0167477,0.029256,
NonsmoothSqrt,CPULinearQuad,124,0,4.04035e+10,0.0247503,8, 0.0321134,,0.0024079,0.0230009,0.0321134,
NonsmoothSqrt,CPULinearQuad,128,0,4.47286e+10,0.022357,8, 0.033617,,0.00390952,0.0289471,0.033617,
NonsmoothSqrt,CPULinearQuad,132,0,4.68965e+10,0.0213236,8, 0.0312099,,0.00551977,0.0198749,0.0312099,
NonsmoothSqrt,CPULinearQuad,136,0,5.09009e+10,0.019646,8, 0.0266471,,0.00361404,0.0234103,0.0266471,
NonsmoothSqrt,CPULinearQuad,140,0,5.37209e+10,0.0186147,8, 0.0335592,,0.00357678,0.0265944,0.0335592,
NonsmoothSqrt,CPULinearQuad,144,0,6.16895e+10,0.0162102,8, 0.0300936,,0.00296187,0.0237568,0.0300936,
NonsmoothSqrt,CPULinearQuad,148,0,7.01054e+10,0.0142642,8, 0.0324942,,0.0025614,0.0205312,0.0324942,
NonsmoothSqrt,CPULinearQuad,152,0,7.25021e+10,0.0137927,8, 0.0290743,,0.00226123,0.0245954,0.0290743,
NonsmoothSqrt,CPULinearQuad,156,0,7.86391e+10,0.0127163,8, 0.0312533,,0.00174846,0.0240178,0.0312533,
NonsmoothSqrt,CPULinearQuad,160,0,8.49946e+10,0.0117655,8, 0.032568,,0.00274577,0.0266842,0.032568,
NonsmoothSqrt,CPULinearQuad,164,0,9.21462e+10,0.0108523,8, 0.0312175,,0.0024576,0.0312175,0.0295112,
